id,sentence,sense_keys,glosses,target
d004.s012.t001,"Goldman Sachs , JP Morgan Chase and Morgan Stanley had already repaid their support in [TGT] June [TGT] .",['june%1:28:00::'],['the month following May and preceding July'],[0]
d005.s000.t000,Cheshire [TGT] Appeal [TGT] Will Point to Twitter,"['appeal%1:07:00::', 'appeal%1:10:02::', 'appeal%1:10:00::', 'appeal%1:04:00::']","['attractiveness that interests or pleases or stimulates', 'request for a sum of money', 'earnest or urgent request', ""(law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial""]",[3]
d005.s001.t000,There were [TGT] half a dozen [TGT] of them typing away in the courtroom rows .,['half_a_dozen%1:23:00::'],['the cardinal number that is the sum of five and one'],[0]
d005.s001.t001,There were half a dozen of them typing away in the [TGT] courtroom [TGT] rows .,['courtroom%1:06:00::'],['a room in which a lawcourt sits'],[0]
d005.s001.t002,There were half a dozen of them typing away in the courtroom [TGT] rows [TGT] .,"['row%1:14:00::', 'row%1:14:01::', 'row%1:17:00::', 'row%1:04:00::', 'row%1:10:00::', 'row%1:07:00::', 'row%1:06:00::']","['an arrangement of objects or people side by side in a line', 'a linear array of numbers, letters, or symbols side by side', 'a long continuous strip (usually running horizontally)', 'the act of rowing as a sport', 'an angry dispute', 'a continuous chronological succession without an interruption', '(construction) a layer of masonry']",[0]
d005.s002.t000,"Minute by minute , they sent out [TGT] reports [TGT] of gruesome testimony via Twitter .","['report%1:10:04::', 'report%1:10:02::', 'report%1:09:00::', 'report%1:10:00::', 'report%1:10:03::', 'report%1:10:01::', 'report%1:11:00::']","[""a written evaluation of a student's scholarship and deportment"", 'an essay (especially one written as an assignment)', 'the general estimation that the public has for a person', 'a short account of the news', 'a written document describing the findings of some individual or group', 'the act of informing by verbal report', 'a sharp explosive sound (especially the sound of a gun firing)']",[3]
d005.s002.t001,"Minute by minute , they sent out reports of gruesome [TGT] testimony [TGT] via Twitter .","['testimony%1:10:00::', 'testimony%1:10:02::', 'testimony%1:10:01::']","['a solemn statement made under oath', 'something that serves as evidence', 'an assertion offering firsthand authentication of a fact']",[0]
d005.s003.t000,"In the [TGT] end [TGT] , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .","['end%1:04:02::', 'end%1:09:00::', 'end%1:26:00::', 'end%1:15:03::', 'end%1:15:01::', 'end%1:11:00::', 'end%1:10:00::', 'end%1:18:00::', 'end%1:06:02::', 'end%1:04:00::', 'end%1:09:02::', 'end%1:15:02::', 'end%1:15:00::', 'end%1:28:00::']","['(American football) a position on the line of scrimmage', 'a final part or section', 'a final state', 'one of two places from which people are communicating to each other', 'a boundary marking the extremities of something', 'the concluding parts of an event or occurrence', 'the last section of a communication', '(football) the person who plays at one end of the line of scrimmage', 'a piece of cloth that is left over after the rest has been used or sold', 'the part you are expected to play', 'the state of affairs that a plan is intended to achieve and that (when achieved) terminates behavior intended to achieve it', 'the surface at either extremity of a three-dimensional object', 'either extremity of something that has length', 'the point in time at which something ends']",[5]
d005.s003.t001,"In the end , the [TGT] defense [TGT] says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .","['defense%1:14:03::', 'defense%1:14:02::', 'defense%1:14:01::', 'defense%1:04:00::', 'defense%1:14:00::', 'defense%1:04:03::', 'defense%1:10:01::', 'defense%1:04:02::', 'defense%1:22:00::', 'defense%1:04:01::', 'defense%1:06:00::', 'defense%1:10:00::']","['an organization of defenders that provides resistance against attack', 'the federal department responsible for safeguarding national security of the United States; created in 1947', '(sports) the team that is trying to prevent the other team from scoring', '(military) military action or resources protecting a country against potential enemies', 'the defendant and his legal advisors collectively', 'protection from harm', 'the speech act of answering an attack on your assertions', ""a defendant's answer or plea denying the truth of the charges against him"", '(psychiatry) an unconscious process that tries to reduce the anxiety associated with instinctive desires', 'the act of defending someone or something against attack or injury', 'a structure used to defend against attack', 'the justification for some act or belief']",[4]
d005.s003.t002,"In the end , the defense says , there were more than 140,000 Twitter [TGT] messages [TGT] about the trial that dealt with rape and children tied to their beds in a house that was set ablaze .","['message%1:10:01::', 'message%1:10:00::']","['a communication (usually brief) that is written or spoken or signaled', 'what a communication that is about something is about']",[0]
d005.s003.t003,"In the end , the defense says , there were more than 140,000 Twitter messages about the [TGT] trial [TGT] that dealt with rape and children tied to their beds in a house that was set ablaze .","['trial%1:11:00::', 'trial%1:11:01::', 'trial%1:09:00::', 'trial%1:04:03::', 'trial%1:04:02::', 'trial%1:04:00::']","['an annoying or frustrating or catastrophic event', '(sports) a preliminary competition to determine qualifications', 'trying something to find out about it', 'the act of undergoing testing', ""(law) the determination of a person's innocence or guilt by due process of law"", 'the act of testing something']",[4]
d005.s003.t004,"In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with [TGT] rape [TGT] and children tied to their beds in a house that was set ablaze .","['rape%1:04:01::', 'rape%1:20:00::', 'rape%1:04:00::']","['the act of despoiling a country in warfare', 'Eurasian plant cultivated for its seed and as a forage crop', 'the crime of forcing a woman to submit to sexual intercourse against her will']",[2]
d005.s003.t005,"In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and [TGT] children [TGT] tied to their beds in a house that was set ablaze .","['child%1:18:07::', 'child%1:18:00::', 'child%1:18:06::', 'child%1:18:01::']","['a member of a clan or tribe', 'a young person of either sex', 'an immature childish person', 'a human offspring (son or daughter) of any age']",[1]
d005.s003.t006,"In the end , the defense says , there were more than 140,000 Twitter messages about the trial that dealt with rape and children tied to their [TGT] beds [TGT] in a house that was set ablaze .","['bed%1:06:01::', 'bed%1:06:02::', 'bed%1:06:04::', 'bed%1:17:01::', 'bed%1:15:00::', 'bed%1:17:00::', 'bed%1:06:03::', 'bed%1:06:00::']","['a plot of ground in which plants are growing', 'a foundation of earth or rock supporting a road or railroad track', 'single thickness of usually some homogeneous substance', '(geology) a stratum of rock (especially sedimentary rock)', 'a stratum of ore or coal thick enough to be mined with profit', 'a depression forming the ground under a body of water', 'the flat surface of a printing press on which the type form is laid in the last stage of producing a newspaper or magazine or book etc.', 'a piece of furniture that provides a place to sleep']",[7]
